id,SurveyNum,Avrage_PR,Trans_lengthm,Lionfish_size_TL,Habitat_type,Lionfish_visibility,Lionfish_behaviour,Adj_behaviour,TOD,Num_attempts,Captured_bin,Mins_elapsed,Hrs_elapsed,Adj_min,Gamma_min,Capturer_name,Proportion_caught,Adj_Prop,Prop_remaining,Cap_Dives,Cap_removals,Cap_exp,Cap_affl,Cap_exp_new,Cap_exp_2821,Date,Date2,Study_period,Observer,Site_ID,Proportion_surveyed,Region,Sub_region,Location,Type,Depth_ft,trans_area,Site_area_m2,Average,LF,i.Site_ID,i.trans_area,NumPerSurv,AvgTimeSurv,i.NumPerSurv,i.trans_area.1,TransDens,i.Site_area_m2,AvgLFSite,AvgTimeSite,i.Site_area_m2.1,SiteDens1000,SiteDens,AvgCoral,AvgGorg
189,1003,0.90625,35,27,Reef,SH,rest,rest,midday,0,0,NA,NA,0,1e-8,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
183,1003,0.90625,6,27,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
184,1003,0.90625,38,21,Reef,SH,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
185,1003,0.90625,12,34,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
186,1003,0.90625,12,12,Reef,SH,rest,rest,midday,1,1,3,0.05,3,3,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
187,1003,0.90625,13,31,Reef,SH,rest,rest,midday,1,1,3,0.05,3,3,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
188,1003,0.90625,13,32,Reef,SH,rest,rest,midday,1,1,3,0.05,3,3,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
190,1005,0.90625,50,11,Reef,EXP,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,Steve BI,1,0.99999,0,NA,NA,High,Dive Professional,High,High,2/16/2013,Winter 2013,1,Wes,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,25,250,2000,98.33333333333333,1,Buck-I1,250,1,1.998,1,250,0.004,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
235,1116,0.809523809,46,25,Reef,SH,rest,rest,midday,0,0,13.002,0.2167,7.002,7.002,Andrew,0.6,0.6,0.4,NA,NA,NA,NA,Medium,Low,5/12/2013,Spring 2013,2,Stopher,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,98.33333333333333,1,Buck-I1,500,5,7.2012,5,500,0.01,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
232,1116,0.809523809,11,30,Reef,SH,rest,rest,midday,2,0,4.002,0.0667,4.002,4.002,Andrew,0.6,0.6,0.4,NA,NA,NA,NA,Medium,Low,5/12/2013,Spring 2013,2,Stopher,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,98.33333333333333,1,Buck-I1,500,5,7.2012,5,500,0.01,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
234,1116,0.809523809,40,35,Reef,SH,rest,rest,midday,1,1,6,0.1,6,6,Andrew,0.6,0.6,0.4,NA,NA,NA,NA,Medium,Low,5/12/2013,Spring 2013,2,Stopher,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,98.33333333333333,1,Buck-I1,500,5,7.2012,5,500,0.01,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
233,1116,0.809523809,46,30,Reef,SH,rest,rest,midday,3,1,4.002,0.0667,4.002,4.002,Andrew,0.6,0.6,0.4,NA,NA,NA,NA,Medium,Low,5/12/2013,Spring 2013,2,Stopher,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,98.33333333333333,1,Buck-I1,500,5,7.2012,5,500,0.01,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
236,1116,0.809523809,16,20,Reef,SH,rest,rest,midday,7,1,15,0.25,15,15,Andrew,0.6,0.6,0.4,NA,NA,NA,NA,Medium,Low,5/12/2013,Spring 2013,2,Stopher,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,98.33333333333333,1,Buck-I1,500,5,7.2012,5,500,0.01,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
239,1205,0.8,50,25,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Robert,1,0.99999,0,NA,NA,NA,NRM&CS,High,High,6/22/2013,Summer 2013,3,Robert,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,40,500,2000,98.33333333333333,1,Buck-I1,500,2,0.083333333,2,500,0.004,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
240,1205,0.8,40,30,Reef,SH,swim,active,midday,1,1,0,0,0.083333333,0.083333333,Robert,1,0.99999,0,NA,NA,NA,NRM&CS,High,High,6/22/2013,Summer 2013,3,Robert,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,40,500,2000,98.33333333333333,1,Buck-I1,500,2,0.083333333,2,500,0.004,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
254,1308,0.846153846,36,30,Sand,EXP,swim,active,midday,1,1,0,0,0.083333333,0.083333333,Tim,1,0.99999,0,NA,NA,NA,NA,High,High,10/26/2013,Fall 2013,4,Anka,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,35,500,2000,98.33333333333333,1,Buck-I1,500,1,0.083333333,1,500,0.002,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
265,1410,1,3,22,Reef,SH,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low,2/2/2014,Winter 2014,6,Nadija,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,24,500,2000,98.33333333333333,1,Buck-I1,500,3,0.083333333,3,500,0.006,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
266,1410,1,5,32,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low,2/2/2014,Winter 2014,6,Nadija,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,24,500,2000,98.33333333333333,1,Buck-I1,500,3,0.083333333,3,500,0.006,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
267,1410,1,5,34,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low,2/2/2014,Winter 2014,6,Nadija,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,24,500,2000,98.33333333333333,1,Buck-I1,500,3,0.083333333,3,500,0.006,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
268,1411,1,2,20,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Chris,1,0.99999,0,1000,1000,High,Dive Professional,High,High,2/2/2014,Winter 2014,6,Dale,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,98.33333333333333,1,Buck-I1,500,2,1.002,2,500,0.004,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
269,1411,1,4,25,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Chris,1,0.99999,0,1000,1000,High,Dive Professional,High,High,2/2/2014,Winter 2014,6,Dale,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,98.33333333333333,1,Buck-I1,500,2,1.002,2,500,0.004,2000,4.428571428571429,2.5043492062380954,2000,2.2142857142857144,0.002214285714285714,12.916666666666666,21.666666666666668
223,1109,0.809523809,1,32,Reef,SH,rest,rest,midday,0,0,NA,NA,0,1e-8,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low,5/11/2013,Spring 2013,2,Dan,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,35,500,2000,67.5,1,Buck-I2,500,6,0.3885555553333333,6,500,0.012,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
218,1109,0.809523809,50,30,Reef,SH,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low,5/11/2013,Spring 2013,2,Dan,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,35,500,2000,67.5,1,Buck-I2,500,6,0.3885555553333333,6,500,0.012,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
220,1109,0.809523809,32,38,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low,5/11/2013,Spring 2013,2,Dan,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,35,500,2000,67.5,1,Buck-I2,500,6,0.3885555553333333,6,500,0.012,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
221,1109,0.809523809,5,38,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low,5/11/2013,Spring 2013,2,Dan,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,35,500,2000,67.5,1,Buck-I2,500,6,0.3885555553333333,6,500,0.012,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
222,1109,0.809523809,1,35,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low,5/11/2013,Spring 2013,2,Dan,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,35,500,2000,67.5,1,Buck-I2,500,6,0.3885555553333333,6,500,0.012,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
219,1109,0.809523809,2,34,Reef,SH,hover,active,midday,2,1,0,0,0.083333333,0.083333333,Andrew,0.833333333,0.833333333,0.166666667,NA,NA,NA,NA,Medium,Low,5/11/2013,Spring 2013,2,Dan,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,35,500,2000,67.5,1,Buck-I2,500,6,0.3885555553333333,6,500,0.012,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
224,1110,0.809523809,5,30,Reef,SH,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,John,1,0.99999,0,NA,NA,NA,NA,High,High,5/11/2013,Spring 2013,2,Robert,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,32,500,2000,67.5,1,Buck-I2,500,2,2.001,2,500,0.004,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
225,1110,0.809523809,5,30,Reef,SH,rest,rest,midday,1,1,4.002,0.0667,2.004,2.004,John,1,0.99999,0,NA,NA,NA,NA,High,High,5/11/2013,Spring 2013,2,Robert,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,32,500,2000,67.5,1,Buck-I2,500,2,2.001,2,500,0.004,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
241,1207,0.8,0,25,Reef,SH,hover,active,midday,1,0,0,0,0.083333333,1e-8,Colin,0,0.001,1,250,10,Low,Intern,Low,Low,6/22/2013,Summer 2013,3,Nadija,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,33,500,2000,67.5,1,Buck-I2,500,1,0.083333333,1,500,0.002,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
255,1309,0.846153846,10,30,Reef,SH,hover,active,midday,4,0,9,0.15,9,9,Robert,0,0.001,1,NA,NA,NA,NRM&CS,High,High,10/26/2013,Fall 2013,4,Colin,Buck-I2,0.5,USVI,BIRNM,Buck Island,continuous,35,500,2000,67.5,1,Buck-I2,500,1,9,1,500,0.002,2000,4.2,1.5416666665,2000,2.1,0.0021000000000000003,18.666666666666668,14
198,1010,0.90625,25,25,Reef,EXP,hover,active,midday,1,0,0,0,0.083333333,1e-8,Chris,0.75,0.75,0.25,1000,1000,High,Dive Professional,High,High,2/17/2013,Winter 2013,1,Dan Scott,Buck-LF4,0.5,USVI,BIRNM,Buck Island,continuous,38,500,2000,76.66666666666667,1,Buck-LF4,500,4,0.5426666665,4,500,0.008,2000,2.5384615384615383,1.417128205,2000,1.2692307692307692,0.0012692307692307692,15.833333333333334,36.666666666666664
199,1010,0.90625,25,27,Reef,EXP,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Chris,0.75,0.75,0.25,1000,1000,High,Dive Professional,High,High,2/17/2013,Winter 2013,1,Dan Scott,Buck-LF4,0.5,USVI,BIRNM,Buck Island,continuous,38,500,2000,76.66666666666667,1,Buck-LF4,500,4,0.5426666665,4,500,0.008,2000,2.5384615384615383,1.417128205,2000,1.2692307692307692,0.0012692307692307692,15.833333333333334,36.666666666666664
200,1010,0.90625,25,26,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Chris,0.75,0.75,0.25,1000,1000,High,Dive Professional,High,High,2/17/2013,Winter 2013,1,Dan Scott,Buck-LF4,0.5,USVI,BIRNM,Buck Island,continuous,38,500,2000,76.66666666666667,1,Buck-LF4,500,4,0.5426666665,4,500,0.008,2000,2.5384615384615383,1.417128205,2000,1.2692307692307692,0.0012692307692307692,15.833333333333334,36.666666666666664
201,1010,0.90625,36,35,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Chris,0.75,0.75,0.25,1000,1000,High,Dive Professional,High,High,2/17/2013,Winter 2013,1,Dan Scott,Buck-LF4,0.5,USVI,BIRNM,Buck Island,continuous,38,500,2000,76.66666666666667,1,Buck-LF4,500,4,0.5426666665,4,500,0.008,2000,2.5384615384615383,1.417128205,2000,1.2692307692307692,0.0012692307692307692,15.833333333333334,36.666666666666664
215,1015,0.90625,4,27,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Tony,1,0.99999,0,NA,NA,NA,Dive Professional,High,High,2/17/2013,Winter 2013,1,JB,Buck-LF4,0.5,USVI,BIRNM,Buck Island,continuous,32,500,2000,76.66666666666667,1,Buck-LF4,500,1,1.002,1,500,0.002,2000,2.5384615384615383,1.417128205,2000,1.2692307692307692,0.0012692307692307692,15.833333333333334,36.666666666666664
231,1113,0.809523809,30,30,Reef,SH,rest,rest,midday,1,0,NA,NA,0.083333333,1e-8,Colin,0.5,0.5,0.5,250,10,Low,Intern,Low,Low,5/12/2013,Spring 2013,2,Nadija,Buck-LF4,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,76.66666666666667,1,Buck-LF4,500,2,5.5406666665,2,500,0.004,2000,2.5384615384615383,1.417128205,2000,1.2692307692307692,0.0012692307692307692,15.833333333333334,36.666666666666664
230,1113,0.809523809,39,24,Reef,EXP,rest,rest,midday,1,1,10.998,0.1833,10.998,10.998,Colin,0.5,0.5,0.5,250,10,Low,Intern,Low,Low,5/12/2013,Spring 2013,2,Nadija,Buck-LF4,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,76.66666666666667,1,Buck-LF4,500,2,5.5406666665,2,500,0.004,2000,2.5384615384615383,1.417128205,2000,1.2692307692307692,0.0012692307692307692,15.833333333333334,36.666666666666664
242,1209,0.8,0,15,Reef,EXP,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Dan,1,0.99999,0,300,2000,High,Dive Professional,High,High,6/22/2013,Summer 2013,3,Anna,Buck-LF4,0.5,USVI,BIRNM,Buck Island,continuous,34,500,2000,76.66666666666667,1,Buck-LF4,500,2,0.083333333,2,500,0.004,2000,2.5384615384615383,1.417128205,2000,1.2692307692307692,0.0012692307692307692,15.833333333333334,36.666666666666664
